date,value
8/11/2014,5.988025413
8/12/2014,5.999457947
8/13/2014,6.01644485
8/14/2014,6.016625792
8/15/2014,6.045295385
8/16/2014,6.049278312
8/17/2014,6.028789887
8/18/2014,6.008213644
8/19/2014,6.00310066
8/20/2014,6.016968898
8/21/2014,6.036420639
8/22/2014,6.049936407
8/23/2014,6.051427534
8/24/2014,6.035839054
8/25/2014,6.036269329
8/26/2014,6.034916563
8/27/2014,6.028864347
8/28/2014,6.041603726
8/29/2014,6.076167043
8/30/2014,6.045004131
8/31/2014,6.04046395
9/1/2014,6.030442283
9/2/2014,6.02714373
9/3/2014,6.028763765
9/4/2014,6.037826231
9/5/2014,6.053454929
9/6/2014,6.046083573
9/7/2014,6.032247336
9/8/2014,6.022769964
9/9/2014,6.040618197
9/10/2014,6.037801206
9/11/2014,6.01145102
9/12/2014,6.059997322
9/13/2014,6.092913292
9/14/2014,6.041994057
9/15/2014,6.028666995
9/16/2014,6.032303856
9/17/2014,6.028511045
9/18/2014,6.034136811
9/19/2014,6.052041683
9/20/2014,6.061017843
9/21/2014,6.039410197
9/22/2014,6.035895479
9/23/2014,6.029509898
9/24/2014,6.037005574
9/25/2014,6.02339296
9/26/2014,6.057265608
9/27/2014,6.066591439
9/28/2014,6.042892893
9/29/2014,6.029785417
9/30/2014,6.023688481
10/1/2014,6.024736167
10/2/2014,6.031028684
10/3/2014,6.062023165
10/4/2014,6.068622438
10/5/2014,6.049919862
10/6/2014,6.035194061
10/7/2014,6.027720387
10/8/2014,6.027400786
10/9/2014,6.034224835
10/10/2014,6.056490562
10/11/2014,6.052858553
10/12/2014,6.02026894
10/13/2014,6.018253457
10/14/2014,6.021565479
10/15/2014,6.035708052
10/16/2014,6.032460009
10/17/2014,6.06040096
10/18/2014,6.064967445
10/19/2014,6.042628589
10/20/2014,6.03216926
10/21/2014,6.027528854
10/22/2014,6.023353192
10/23/2014,6.033616069
10/24/2014,6.066022207
10/25/2014,6.055675383
10/26/2014,6.031108528
10/27/2014,6.028907606
10/28/2014,6.032801491
10/29/2014,6.037645734
10/30/2014,6.043991718
10/31/2014,6.090728093
11/1/2014,6.061112563
11/2/2014,6.029035376
11/3/2014,6.039320495
11/4/2014,6.038772954
11/5/2014,6.039850625
11/6/2014,6.045499861
11/7/2014,6.068391598
11/8/2014,6.068805272
11/9/2014,6.063364099
11/10/2014,6.043169435
11/11/2014,6.100042485
11/12/2014,6.056862363
11/13/2014,6.05769378
11/14/2014,6.081944641
11/15/2014,6.076858359
11/16/2014,6.043382865
11/17/2014,6.049425619
11/18/2014,6.03710654
11/19/2014,6.040751183
11/20/2014,6.047853352
11/21/2014,6.067842122
11/22/2014,6.066383249
11/23/2014,6.05432949
11/24/2014,5.958247404
11/25/2014,5.978422092
11/26/2014,6.057968164
11/27/2014,6.171627749
11/28/2014,6.075942526
11/29/2014,6.053952075
11/30/2014,6.036320894
12/1/2014,6.044863218
12/2/2014,6.053217361
12/3/2014,6.029717999
12/4/2014,6.031628436
12/5/2014,6.066927751
12/6/2014,6.070968175
12/7/2014,6.038853948
12/8/2014,6.045319787
12/9/2014,6.04013066
12/10/2014,6.049818222
12/11/2014,6.058306301
12/12/2014,6.088926271
12/13/2014,6.101546138
12/14/2014,6.061428104
12/15/2014,6.047252831
12/16/2014,6.034374507
12/17/2014,6.044083281
12/18/2014,6.059750572
12/19/2014,6.083195389
12/20/2014,6.062621264
12/21/2014,6.067290192
12/22/2014,6.071748709
12/23/2014,6.106594906
12/24/2014,6.217706516
12/25/2014,6.32014485
12/26/2014,6.108018133
12/27/2014,6.063643235
12/28/2014,6.043121456
12/29/2014,6.040843814
12/30/2014,6.052320694
12/31/2014,6.16656819
1/1/2015,6.140114228
1/2/2015,6.059202473
1/3/2015,6.060978127
1/4/2015,6.027064824
1/5/2015,6.046823753
1/6/2015,6.040428977
1/7/2015,6.000767194
1/8/2015,6.019868745
1/9/2015,6.034922873
1/10/2015,6.048838574
1/11/2015,6.049418439
1/12/2015,6.062144164
1/13/2015,6.056498225
1/14/2015,6.047415644
1/15/2015,6.058455603
1/16/2015,6.080952776
1/17/2015,6.088361885
1/18/2015,6.063612815
1/19/2015,6.050652477
1/20/2015,6.048838147
1/21/2015,6.047008024
1/22/2015,6.044098252
1/23/2015,6.073025366
1/24/2015,6.080817874
1/25/2015,6.061983349
1/26/2015,6.047076721
1/27/2015,6.04318708
1/28/2015,6.03892648
1/29/2015,6.042257875
1/30/2015,6.069177307
1/31/2015,6.099756482
2/1/2015,6.08349425
2/2/2015,6.052208548
2/3/2015,6.043998591
2/4/2015,6.051245388
2/5/2015,6.058358076
2/6/2015,6.068739389
2/7/2015,6.07965208
2/8/2015,6.069644894
2/9/2015,6.05240735
2/10/2015,6.05196512
2/11/2015,6.033899082
2/12/2015,6.05717729
2/13/2015,6.111539534
2/14/2015,6.175758637
2/15/2015,6.065974318
2/16/2015,6.033826093
2/17/2015,6.04297468
2/18/2015,6.030915033
2/19/2015,6.039538436
2/20/2015,6.074776282
2/21/2015,6.065188599
2/22/2015,6.065022741
2/23/2015,6.049586201
2/24/2015,6.039258929
2/25/2015,6.063259889
2/26/2015,6.044882278
2/27/2015,6.066765726
2/28/2015,6.092435625
3/1/2015,6.081635184
3/2/2015,6.056198148
3/3/2015,6.051402618
3/4/2015,6.043438521
3/5/2015,6.046468881
3/6/2015,6.08034747
3/7/2015,6.087374032
3/8/2015,6.099114641
3/9/2015,6.050362458
3/10/2015,6.047148695
3/11/2015,6.036061556
3/12/2015,6.042248723
3/13/2015,6.069509991
3/14/2015,6.082020527
3/15/2015,6.076162188
3/16/2015,6.047778097
3/17/2015,6.060251902
3/18/2015,6.022731345
3/19/2015,6.033844239
3/20/2015,6.060978922
3/21/2015,6.071569777
3/22/2015,6.060691954
3/23/2015,6.044974695
3/24/2015,6.044652601
3/25/2015,5.986431061
3/26/2015,6.033583456
3/27/2015,6.079998295
3/28/2015,6.077164131
3/29/2015,6.076047233
3/30/2015,6.039671806
3/31/2015,6.038148142
4/1/2015,6.039201197
4/2/2015,6.06059285
4/3/2015,6.087863106
4/4/2015,6.062188615
4/5/2015,6.118725404
4/6/2015,6.062495145
4/7/2015,6.054014551
4/8/2015,6.049100521
4/9/2015,6.053966472
4/10/2015,6.07354911
4/11/2015,6.091085349
4/12/2015,6.068723884
4/13/2015,6.066066165
4/14/2015,6.059212571
4/15/2015,6.057504675
4/16/2015,6.061105518
4/17/2015,6.078829406
4/18/2015,6.09383152
4/19/2015,6.073544929
4/20/2015,6.057079279
4/21/2015,6.067481965
4/22/2015,6.061016436
4/23/2015,6.050517775
4/24/2015,6.074333194
4/25/2015,6.072026555
4/26/2015,6.052654486
4/27/2015,6.011188937
4/28/2015,6.006203647
4/29/2015,6.042073295
4/30/2015,6.052812862
5/1/2015,6.076887089
5/2/2015,6.067129814
5/3/2015,6.033782159
5/4/2015,6.055161638
5/5/2015,6.060483087
5/6/2015,6.031701607
5/7/2015,6.048087947
5/8/2015,6.061441191
5/9/2015,6.087632469
5/10/2015,6.149990368
5/11/2015,6.053840404
5/12/2015,6.040534319
5/13/2015,6.045157311
5/14/2015,6.054615961
5/15/2015,6.06961065
5/16/2015,6.089548875
5/17/2015,6.063535001
5/18/2015,6.055301339
5/19/2015,6.046643622
5/20/2015,6.057985574
5/21/2015,6.067239444
5/22/2015,6.084370366
5/23/2015,6.097610745
5/24/2015,6.095586863
5/25/2015,6.061024403
5/26/2015,6.045844023
5/27/2015,6.039754123
5/28/2015,6.06580309
5/29/2015,6.074687383
5/30/2015,6.088882456
5/31/2015,6.067285844
6/1/2015,6.064503803
6/2/2015,6.058302509
6/3/2015,6.059202483
6/4/2015,6.06122477
6/5/2015,6.080385957
6/6/2015,6.089894554
6/7/2015,6.052717624
6/8/2015,6.07232822
6/9/2015,6.052895339
6/10/2015,6.054269551
6/11/2015,6.051348809
6/12/2015,6.074308149
6/13/2015,6.07336511
6/14/2015,6.05976187
6/15/2015,6.050959626
6/16/2015,6.05159539
6/17/2015,6.072189141
6/18/2015,5.994622023
6/19/2015,6.055583814
6/20/2015,6.072924343
6/21/2015,6.138579802
6/22/2015,6.052488216
6/23/2015,6.045064769
6/24/2015,6.063014828
6/25/2015,6.062882545
6/26/2015,6.091302785
6/27/2015,6.074780598
6/28/2015,6.058386589
6/29/2015,6.061703751
6/30/2015,6.058216997
7/2/2015,6.063723945
7/3/2015,6.082588226
7/4/2015,6.132196391
7/5/2015,6.093236781
7/6/2015,6.05920519
7/7/2015,6.070325695
7/8/2015,6.054166068
7/9/2015,6.06361365
7/10/2015,6.076510268
7/11/2015,6.075379752
7/12/2015,6.052093786
7/13/2015,6.041120215
7/14/2015,6.048081996
7/15/2015,6.060698228
7/16/2015,6.065334288
7/17/2015,6.072135399
7/18/2015,6.093163008
7/19/2015,6.055084377
7/20/2015,6.045142865
7/21/2015,6.045449433
7/22/2015,6.048363267
7/23/2015,6.066120918
7/24/2015,6.058726756
7/25/2015,6.06178747
7/26/2015,6.057736862
7/27/2015,6.05497004
7/28/2015,6.045351169
7/29/2015,6.019433934
7/30/2015,6.043268828
7/31/2015,6.055756092
8/1/2015,6.086464592
8/2/2015,6.068313382
8/3/2015,6.051061979
8/4/2015,6.05045956
8/5/2015,6.050771125
8/6/2015,6.050741365
8/7/2015,6.073142582
8/8/2015,6.074777079
8/9/2015,6.064910198
8/10/2015,6.057995923
8/11/2015,6.044776378
8/12/2015,6.061691101
8/13/2015,6.060222086
8/14/2015,6.075630557
8/15/2015,6.083999725
8/16/2015,6.070306574
8/17/2015,6.068671
8/18/2015,6.075431482
8/19/2015,6.054790425
8/20/2015,6.063625528
8/21/2015,6.081431463
8/22/2015,6.085565423
8/23/2015,6.065289005
8/24/2015,6.069773714
8/25/2015,6.058762768
8/26/2015,6.039766562
8/27/2015,6.07449237
8/28/2015,6.100195185
8/29/2015,6.115153239
8/30/2015,6.065468994
8/31/2015,6.053671391
9/1/2015,6.047363037
9/2/2015,6.052897299
9/3/2015,6.047552574
9/4/2015,6.08916925
9/5/2015,6.085221161
9/6/2015,6.074543338
9/7/2015,6.055593825
9/8/2015,6.062382309
9/9/2015,6.064559702
9/10/2015,6.058713386
9/11/2015,6.056199433
9/12/2015,6.088886216
9/13/2015,6.076066489
9/14/2015,6.067303796
9/15/2015,6.064087099
9/16/2015,6.048958722
9/17/2015,6.073676284
9/18/2015,6.090657122
9/19/2015,6.07896986
9/20/2015,6.058299461
9/21/2015,6.061711836
9/22/2015,6.059142914
9/23/2015,6.057621502
9/24/2015,6.064684815
9/25/2015,6.114461449
9/26/2015,6.104620698
9/27/2015,6.062208674
9/28/2015,6.063140026
9/29/2015,6.061795287
9/30/2015,6.058340835
10/1/2015,6.038377003
10/2/2015,6.076345898
10/3/2015,6.069681907
10/4/2015,6.059884828
10/5/2015,6.050826466
10/6/2015,6.049034665
10/7/2015,6.052485139
10/8/2015,6.06118178
10/9/2015,6.088141552
10/10/2015,6.077024177
10/11/2015,6.065000521
10/12/2015,6.066792485
10/13/2015,6.045428426
10/14/2015,6.057564041
10/15/2015,6.073853265
10/16/2015,6.116048332
10/17/2015,6.097437986
10/18/2015,6.064668846
10/19/2015,6.052023739
10/20/2015,6.050834458
10/21/2015,6.064430041
10/22/2015,6.066041143
10/23/2015,6.105537431
10/24/2015,6.126771246
10/25/2015,6.058928655
10/26/2015,6.05175225
10/27/2015,6.061962097
10/28/2015,6.062388523
10/29/2015,6.069023482
10/30/2015,6.091329338
10/31/2015,6.098668578
11/1/2015,6.069307879
11/2/2015,6.059504387
11/3/2015,6.061980046
11/4/2015,6.057706507
11/5/2015,6.070050678
11/6/2015,6.089047513
11/7/2015,6.087629265
11/8/2015,6.064217988
11/9/2015,6.067283215
11/10/2015,6.070851613
11/11/2015,6.087604913
11/12/2015,6.082561696
11/13/2015,6.014662916
11/14/2015,5.981116009
11/15/2015,6.028622821
11/16/2015,6.026775072
11/17/2015,6.045270784
11/18/2015,6.049314198
11/19/2015,6.061483149
11/20/2015,6.096228066
11/21/2015,6.077826205
11/22/2015,6.062444984
11/23/2015,6.065204351
11/24/2015,6.05210814
11/25/2015,6.0705809
11/26/2015,6.191908987
11/27/2015,6.086451475
11/28/2015,6.058419867
11/29/2015,6.038058001
11/30/2015,6.050404902
12/1/2015,6.071970327
12/2/2015,6.021935773
12/3/2015,6.041604205
12/4/2015,6.055536177
12/5/2015,6.064770306
12/7/2015,6.050971171
12/8/2015,6.048035187
12/9/2015,6.054192395
12/10/2015,6.066620623
12/11/2015,6.087473314
12/12/2015,6.104801518
12/13/2015,6.073107183
12/14/2015,6.074892099
12/15/2015,6.047294002
12/16/2015,6.071958182
12/17/2015,6.06761052
12/19/2015,6.080432462
12/20/2015,6.060056844
12/21/2015,6.063450725
12/22/2015,6.07557882
12/23/2015,6.100956676
12/24/2015,6.247767976
12/25/2015,6.302449649
12/26/2015,6.120283588
12/27/2015,6.056841441
12/28/2015,6.043717329
12/29/2015,6.04213251
12/30/2015,6.050708182
12/31/2015,6.154989828
1/1/2016,6.157040833
1/2/2016,6.058694729
1/3/2016,6.025889201
1/4/2016,6.034029687
1/5/2016,6.02639735
1/6/2016,6.035076944
1/7/2016,6.043665889
1/8/2016,6.054625003
1/9/2016,6.055328613
1/10/2016,6.048187157
1/11/2016,6.045284715
1/12/2016,6.042742715
1/13/2016,6.04412533
1/14/2016,6.016494176
1/15/2016,6.062902382
1/16/2016,6.054125246
1/17/2016,6.038967048
1/19/2016,6.02708775
1/20/2016,6.03900425
1/21/2016,6.049359695
1/22/2016,6.056674484
1/23/2016,6.080276373
1/24/2016,6.052971019
1/25/2016,6.053796895
1/26/2016,6.03985965
1/27/2016,6.028474387
1/28/2016,6.053798329
1/29/2016,6.080454401
1/30/2016,6.084472058
1/31/2016,6.066882583
2/1/2016,6.070414667
2/2/2016,6.05994265
2/3/2016,6.066577769
2/4/2016,6.050338779
2/5/2016,6.075853716
2/6/2016,6.067391014
2/7/2016,6.099700918
2/8/2016,6.062935438
2/9/2016,6.060187413
2/10/2016,6.056371217
2/11/2016,6.060997799
2/12/2016,6.086737719
2/13/2016,6.094760259
2/14/2016,6.150765047
2/15/2016,6.074858678
2/16/2016,6.054255523
2/17/2016,6.048439527
2/18/2016,6.039583576
2/19/2016,6.035688708
2/20/2016,6.059562015
2/21/2016,6.021901283
2/22/2016,6.042819584
2/23/2016,6.032865539
2/24/2016,6.043261731
2/25/2016,6.049803976
2/26/2016,6.06868341
2/28/2016,6.052164684
2/29/2016,6.068193639
3/1/2016,6.063165742
3/2/2016,6.061987592
3/3/2016,6.052721776
3/4/2016,6.069103453
3/5/2016,6.074919464
3/6/2016,6.060534728
3/7/2016,6.049653268
3/8/2016,6.073957216
3/9/2016,6.037919075
3/10/2016,6.032476389
3/11/2016,6.037940736
3/13/2016,6.03390752
3/14/2016,6.040818173
3/15/2016,6.039223327
3/16/2016,6.041764854
3/17/2016,6.050634225
3/18/2016,6.051646539
3/19/2016,6.04464074
3/20/2016,6.045195274
3/21/2016,6.056993102
3/22/2016,5.97627581
3/23/2016,6.030864007
3/24/2016,6.040701788
3/25/2016,6.056525701
3/26/2016,6.058039525
3/27/2016,6.079281119
3/28/2016,6.025400558
3/29/2016,6.010570315
3/30/2016,6.023235557
3/31/2016,6.018709697
4/1/2016,6.035524995
4/2/2016,6.040761949
4/3/2016,6.039929601
4/4/2016,6.044253165
4/5/2016,6.034097954
4/6/2016,6.0357667
4/7/2016,6.038028342
4/8/2016,6.060915571
4/9/2016,6.05688972
4/10/2016,6.040247081
4/11/2016,6.032861515
4/12/2016,6.036753797
4/13/2016,6.03470345
4/14/2016,6.044088359
4/15/2016,6.072436904
4/16/2016,6.079982633
4/17/2016,6.054317438
4/18/2016,6.03444721
4/19/2016,6.031053411
4/20/2016,6.039947636
4/21/2016,6.021102181
4/22/2016,6.070571733
4/23/2016,6.068972769
4/24/2016,6.057250152
4/25/2016,6.034318745
4/26/2016,6.03188591
4/27/2016,6.040352711
4/28/2016,6.035697143
4/29/2016,6.04702659
4/30/2016,6.066203432
5/1/2016,6.054246223
5/2/2016,6.043321957
5/3/2016,6.032907402
5/4/2016,6.040554506
5/5/2016,6.043319541
5/6/2016,6.056119417
5/7/2016,6.064703784
5/8/2016,6.133150049
5/9/2016,6.036521738
5/10/2016,6.026649064
5/11/2016,6.02177165
5/12/2016,6.029677453
5/13/2016,6.059568921
5/14/2016,6.067355714
5/15/2016,6.041265281
5/16/2016,6.030783355
5/17/2016,6.026993593
5/18/2016,6.027342145
5/19/2016,6.035796604
5/20/2016,6.057852795
5/21/2016,6.063458199
5/22/2016,6.044265169
5/23/2016,6.037155439
5/24/2016,6.03580305
5/25/2016,6.036688258
5/26/2016,6.040564908
5/27/2016,6.055060605
5/28/2016,6.052442613
5/29/2016,6.038222382
5/30/2016,6.031151487
5/31/2016,6.018640411
6/1/2016,6.02639644
6/2/2016,6.039346614
6/3/2016,6.05145278
6/4/2016,6.049025416
6/5/2016,6.040775942
6/6/2016,6.033228135
6/7/2016,6.027329958
6/8/2016,6.042045696
6/9/2016,6.021631601
6/10/2016,6.036607561
6/11/2016,6.010245039
6/12/2016,5.825361691
6/13/2016,5.953122777
6/14/2016,5.986763971
6/15/2016,5.998610821
6/16/2016,5.994168237
6/17/2016,6.020524223
6/18/2016,6.042251748
6/19/2016,6.071389793
6/20/2016,6.027662667
6/21/2016,6.026586443
6/22/2016,6.027917187
6/23/2016,6.017223329
6/24/2016,6.001384237
6/25/2016,6.046301746
6/26/2016,6.02892235
6/27/2016,6.020370621
6/28/2016,6.001139634
6/29/2016,6.016750465
6/30/2016,6.024513855
7/1/2016,6.053557753
7/2/2016,6.030214939
7/3/2016,6.027040259
7/4/2016,6.036984661
7/5/2016,6.00529558
7/6/2016,5.939870496
7/7/2016,5.892638192
7/8/2016,5.859895176
7/9/2016,5.998165482
7/10/2016,5.999627499
7/11/2016,6.014368759
7/12/2016,6.014683233
7/13/2016,6.025186409
7/14/2016,6.002263158
7/15/2016,5.999147064
7/16/2016,6.038619067
7/17/2016,5.99153337
7/18/2016,5.987830064
7/19/2016,6.001728727
7/20/2016,6.001725157
7/21/2016,6.011304346
7/22/2016,6.03621331
7/23/2016,6.050975126
7/24/2016,6.029711975
7/25/2016,6.004974937
7/26/2016,6.011667852
7/27/2016,6.00125197
7/28/2016,6.012453796
7/29/2016,6.027174461
7/30/2016,6.049360002
7/31/2016,6.050217195
8/1/2016,6.057111444
8/2/2016,6.029014265
8/3/2016,6.030589632
8/4/2016,6.039718033
8/5/2016,6.049162168
8/6/2016,6.057920938
8/7/2016,6.047550345
8/8/2016,6.042662067
8/9/2016,6.037191422
8/10/2016,6.029507112
8/11/2016,6.042300208
8/12/2016,6.058335308
8/13/2016,6.065127605
8/14/2016,6.04925747
8/15/2016,6.043353862
8/16/2016,6.038267375
8/17/2016,6.046541832
8/18/2016,6.040429551
8/19/2016,6.063572194
8/20/2016,6.068001183
8/21/2016,6.046913257
8/22/2016,6.040157122
8/23/2016,6.037152682
8/24/2016,6.025695704
8/25/2016,6.040301632
8/26/2016,6.061441705
8/27/2016,6.047804741
8/28/2016,6.045655115
8/29/2016,6.051010013
8/30/2016,6.022085654
8/31/2016,6.031633175
9/1/2016,6.048206166
9/2/2016,6.053199455
9/3/2016,6.055200742
9/4/2016,6.062215563
9/5/2016,6.046773584
9/6/2016,6.039931244
9/7/2016,6.039917387
9/8/2016,6.043257445
9/9/2016,6.053238222
9/10/2016,6.044584431
9/11/2016,6.009429932
9/12/2016,6.028446267
9/13/2016,6.034678695
9/14/2016,6.025823026
9/15/2016,6.025669805
9/16/2016,6.048456218
9/17/2016,6.035788619
9/18/2016,5.993712845
9/19/2016,5.997363978
9/20/2016,5.980482681
9/21/2016,5.988097644
9/22/2016,6.007767688
9/23/2016,6.030595017
9/24/2016,6.02988189
9/25/2016,6.012703864
9/26/2016,5.96130538
9/27/2016,6.014002218
9/28/2016,6.020845873
9/29/2016,6.04880364
9/30/2016,6.048950846
10/1/2016,6.054501833
10/2/2016,6.017351952
10/3/2016,6.001827628
10/4/2016,5.986714198
10/5/2016,6.01539943
10/6/2016,6.016411091
10/7/2016,6.014502701
10/9/2016,5.929144677
10/10/2016,5.976759729
10/11/2016,6.001223695
10/12/2016,6.007235659
10/13/2016,6.004301859
10/14/2016,6.021557333
10/15/2016,6.023569673
10/16/2016,6.004344899
10/17/2016,6.003773714
10/18/2016,6.021563206
10/19/2016,5.978361651
10/20/2016,6.007796662
10/21/2016,6.049639954
10/22/2016,6.063569153
10/23/2016,6.025767479
10/24/2016,6.014185653
10/25/2016,6.025641557
10/26/2016,6.033405235
10/27/2016,6.028276266
10/28/2016,6.04947202
10/29/2016,6.035116536
10/30/2016,6.024257808
10/31/2016,6.037071467
11/1/2016,6.02931874
11/2/2016,6.010718553
11/3/2016,6.029286331
11/4/2016,6.029988421
11/5/2016,6.027165826
11/6/2016,6.014282508
11/7/2016,6.025706849
11/8/2016,5.978128129
11/9/2016,5.873736663
11/10/2016,5.989145591
11/11/2016,6.044173813
11/12/2016,6.036842274
11/13/2016,6.015701295
11/14/2016,6.043638964
11/15/2016,6.04225727
11/16/2016,6.052742132
11/17/2016,6.051719477
11/18/2016,6.062352815
11/19/2016,6.053568021
11/20/2016,6.049591299
11/21/2016,6.033270014
11/22/2016,6.037156678
11/23/2016,6.056259414
11/24/2016,6.163480244
11/25/2016,6.077333084
11/26/2016,6.01671517
11/27/2016,6.020305958
11/28/2016,6.014408477
11/29/2016,6.01105572
11/30/2016,6.040075473
12/1/2016,6.06170617
12/2/2016,6.083383784
12/3/2016,6.071327882
12/4/2016,6.048238149
12/5/2016,6.041842815
12/6/2016,6.051869013
12/7/2016,6.055947893
12/8/2016,6.049923289
12/9/2016,6.082077061
12/10/2016,6.079481482
12/11/2016,6.083190262
12/12/2016,6.059143683
12/13/2016,6.053917772
12/14/2016,6.054432551
12/15/2016,6.054336065
12/16/2016,6.071268868
12/17/2016,6.079214826
12/18/2016,6.071745849
12/19/2016,6.050400919
12/20/2016,6.064856877
12/21/2016,6.060566521
12/22/2016,6.075400393
12/23/2016,6.098237385
12/25/2016,6.289374253
12/26/2016,6.113067424
12/27/2016,6.041016708
12/28/2016,6.033749062
12/29/2016,6.035953163
12/30/2016,6.039211764
12/31/2016,6.133291057
1/1/2017,6.144241426
1/2/2017,6.053477326
1/3/2017,6.037690694
1/4/2017,6.02970367
1/5/2017,6.017544598
1/6/2017,6.018785246
1/7/2017,6.02712744
1/8/2017,6.032009993
1/9/2017,6.029472381
1/10/2017,6.008413347
1/11/2017,6.002711161
1/12/2017,6.025222441
1/13/2017,6.054240368
1/14/2017,6.041636712
1/15/2017,6.036052658
1/16/2017,6.043407713
1/17/2017,6.03864612
1/18/2017,6.034092735
1/19/2017,6.045722908
1/20/2017,6.04098501
1/21/2017,6.03601143
1/22/2017,6.00001755
1/23/2017,5.992795481
1/24/2017,5.994861562
1/25/2017,5.977761946
1/26/2017,5.991042466
1/27/2017,6.006390654
1/29/2017,5.924950285
1/30/2017,5.913960942
1/31/2017,5.960017616
2/1/2017,6.004107351
2/2/2017,5.9623621
2/3/2017,5.979509047
2/4/2017,5.980256735
2/5/2017,6.020080415
2/6/2017,5.99082791
2/7/2017,5.971587772
2/8/2017,5.966618322
2/9/2017,5.967727159
2/10/2017,5.999186461
2/11/2017,6.0213281
2/12/2017,6.022868782
2/13/2017,6.036941367
2/14/2017,6.107376968
2/15/2017,5.997769554
2/16/2017,5.980927958
2/17/2017,6.009285221
2/18/2017,6.014934017
2/19/2017,6.00003683
2/20/2017,6.013280146
2/21/2017,6.002124557
2/22/2017,6.026973641
2/23/2017,5.994696994
2/24/2017,6.002161098
2/25/2017,5.999445546
2/26/2017,6.017547427
2/27/2017,6.015756714
2/28/2017,5.985343537
3/1/2017,6.005099722
3/2/2017,6.008471572
3/3/2017,6.031582203
3/4/2017,5.993362198
3/5/2017,6.010545172
3/6/2017,5.997538286
3/7/2017,5.992632577
3/8/2017,6.065669525
3/9/2017,6.019159159
3/10/2017,6.02535553
3/11/2017,6.022374128
3/12/2017,6.023148483
3/13/2017,6.006741563
3/14/2017,5.992960992
3/15/2017,5.980379441
3/16/2017,5.991816069
3/17/2017,6.027307757
3/18/2017,6.013615302
3/19/2017,6.003597927
3/20/2017,6.009866657
3/21/2017,6.003299633
3/22/2017,5.951665178
3/23/2017,5.95242912
3/24/2017,5.97494381
3/25/2017,6.02715994
3/26/2017,6.011378624
3/27/2017,6.002247819
3/28/2017,5.991213042
3/29/2017,5.99500528
3/30/2017,6.004648623
3/31/2017,6.020688908
4/1/2017,6.01754436
4/2/2017,6.007416539
4/3/2017,6.001144479
4/4/2017,5.997160856
4/5/2017,5.976630541
4/6/2017,5.94408487
4/7/2017,5.958011117
4/8/2017,6.016741711
4/9/2017,6.002013873
4/10/2017,6.011865182
4/11/2017,5.980499779
4/12/2017,5.997383435
4/13/2017,5.987196561
4/14/2017,6.001305134
4/15/2017,6.006458329
4/16/2017,6.025515732
4/17/2017,5.994233255
4/18/2017,5.981297944
4/19/2017,5.971579284
4/20/2017,5.999644754
4/21/2017,6.020173165
4/22/2017,6.040845904
4/23/2017,6.020526555
4/24/2017,6.000543214
4/25/2017,5.996429121
4/26/2017,5.990003329
4/27/2017,6.000581196
4/28/2017,6.018766538
4/29/2017,6.029780098
4/30/2017,6.030829934
5/1/2017,6.10442744
5/2/2017,6.091643167
5/3/2017,6.06269918
5/4/2017,6.044278676
5/5/2017,6.04746882
5/6/2017,6.068858568
5/7/2017,6.064778837
5/8/2017,6.046846494
5/9/2017,6.004034853
5/10/2017,6.008263691
5/11/2017,6.010608983
5/12/2017,6.041519309
5/13/2017,6.083463555
5/14/2017,6.13330411
5/15/2017,6.046247993
5/16/2017,6.013009278
5/17/2017,6.003223331
5/18/2017,5.991485687
5/19/2017,6.055844594
5/20/2017,6.085107341
5/21/2017,6.109513474
5/22/2017,5.992047976
5/23/2017,5.885804097
5/24/2017,5.960733667
5/25/2017,5.977197114
5/26/2017,5.992293396
5/27/2017,5.986884643
5/28/2017,5.981968641
5/29/2017,5.985374914
5/30/2017,5.96793865
5/31/2017,5.954175237
6/1/2017,5.986515935
6/2/2017,5.99723004
6/3/2017,5.986724191
6/4/2017,5.893016107
6/5/2017,5.937025561
6/6/2017,5.97419359
6/7/2017,5.977363687
6/8/2017,5.967633372
6/9/2017,5.987649375
6/10/2017,6.003943611
6/11/2017,6.005222498
6/12/2017,5.991554374
6/13/2017,5.965444533
6/14/2017,5.919107888
6/15/2017,5.958403306
6/16/2017,5.975870737
6/17/2017,5.983903053
6/18/2017,6.050145776
6/19/2017,5.941957471
6/20/2017,5.964933042
6/21/2017,5.988502851
6/22/2017,5.965045302
6/23/2017,5.957291326
6/24/2017,5.974027809
6/25/2017,5.986703594
6/26/2017,5.985693623
6/27/2017,5.967847601
6/28/2017,5.964388148
6/29/2017,5.948941403
6/30/2017,5.972124332
7/1/2017,5.987978336
7/2/2017,5.957694014
7/3/2017,5.972919003
7/4/2017,6.043579039
7/5/2017,5.961957241
7/6/2017,5.976655836
7/7/2017,6.001226586
7/8/2017,6.001705069
7/9/2017,5.985798137
7/10/2017,5.978944355
7/11/2017,5.972793454
7/13/2017,5.986828222
7/14/2017,5.99794425
7/15/2017,5.997976558
7/16/2017,5.993154925
7/17/2017,5.987937041
7/18/2017,5.968807944
7/19/2017,5.970407502
7/20/2017,5.970780869
7/21/2017,5.998116732
7/22/2017,6.011280649
7/23/2017,6.027630356
7/24/2017,6.000244789
7/25/2017,5.961552232
7/26/2017,5.950458944
7/27/2017,5.967610581
7/28/2017,5.977160837
7/29/2017,5.995664937
7/30/2017,6.00165627
7/31/2017,6.005389117
